mean_log,sd_log,skew_log,log_likelihood
3.538944307,0.36798079,0.686516128,-1092.717552
3.525076362,0.38408253,0.831919541,-1093.266076
3.541511545,0.391048351,0.674960443,-1093.115
3.553148623,0.391736408,0.622497361,-1093.019664
3.565323564,0.444712583,0.444477852,-1097.087238
3.600513849,0.397493267,0.684240681,-1093.737124
3.56509286,0.396010252,0.558143004,-1093.237179
3.565903183,0.404293501,0.396147648,-1094.209484
3.530188432,0.381308922,0.850833325,-1093.025576
3.491805292,0.334550368,0.68917131,-1096.235528
3.520812741,0.359280536,0.820924782,-1093.017295
3.58246147,0.386142616,0.643912411,-1092.888706
3.581216627,0.426673848,0.763746311,-1096.416578
3.568055735,0.386233402,0.659859249,-1092.710858
3.539253892,0.403561383,0.754951289,-1094.062264
3.606031471,0.378049866,0.425680843,-1094.372081
3.563056048,0.419236861,0.623762177,-1094.809449
3.567502714,0.39231636,0.512856174,-1093.27048
3.460461226,0.370789998,1.24106768,-1098.676957
3.530356377,0.380946011,0.770225273,-1092.924809
3.574873973,0.407421327,0.760089631,-1094.119413
3.593602764,0.370090931,0.702590099,-1093.391066
3.598341341,0.387541019,0.71640397,-1093.43203
3.557409162,0.393904156,0.000327472,-1098.788274
3.493791994,0.359449674,1.089619453,-1094.992462
3.597847645,0.400027154,0.526453567,-1093.7795
3.544374999,0.377152228,0.467591731,-1093.694069
3.592461605,0.38562934,0.561047469,-1093.253229
3.538939123,0.362126212,0.634172442,-1093.055008
3.552012158,0.403011439,0.832587918,-1094.086893
3.523865429,0.367251645,0.753174516,-1092.91794
3.492439903,0.349523557,0.984611722,-1094.548599
3.586195508,0.376924185,0.70798611,-1092.939561
3.621946556,0.386288463,0.782920428,-1095.194494
3.563651929,0.413508295,0.545967904,-1094.257311
3.551243061,0.34767832,0.866992119,-1093.997595
3.579200952,0.376592451,0.629073775,-1092.8085
3.543878717,0.392796799,0.619937213,-1093.229542
3.570318351,0.415412434,0.383473719,-1094.733414
3.516640919,0.352397642,0.596840497,-1094.357995
3.540616847,0.393215871,0.734210847,-1093.235797
3.614049982,0.402736166,0.837077154,-1095.597225
3.537027134,0.406826335,0.194932213,-1096.359967
3.594666653,0.396547334,0.538229077,-1093.564483
3.585449687,0.393116428,0.664926673,-1093.130208
3.522259323,0.371286509,0.656142592,-1093.278239
3.552570805,0.350057102,0.434891179,-1095.115639
3.552525652,0.402714299,0.877936106,-1094.327906
3.484121013,0.353119331,0.686662929,-1095.531515
3.509271078,0.373478758,0.965506754,-1093.745372
3.489624527,0.35252038,0.891500138,-1094.432679
3.536053279,0.386787927,0.731176678,-1093.012178
3.566093477,0.382054588,0.891082155,-1093.178387
3.601568709,0.38043398,0.725393964,-1093.57952
3.557799626,0.377438872,0.482725904,-1093.37895
3.504888238,0.37707117,0.81442396,-1093.80017
3.573118115,0.358853258,0.449489867,-1094.336605
3.531511208,0.392485036,0.42624007,-1094.416896
3.600458856,0.373824075,0.482947308,-1093.976504
3.526915452,0.402107488,0.449185239,-1094.720814
3.583389254,0.379231186,0.220658725,-1095.812814
3.553971157,0.370826884,0.785796897,-1092.479548
3.619083205,0.398030849,0.503672268,-1094.472013
3.57210361,0.345095372,0.441951488,-1095.594146
3.569574356,0.375881367,0.762403726,-1092.60354
3.512093325,0.379222177,0.568197703,-1094.194219
3.516691047,0.41073974,0.480135119,-1095.437474
3.601745057,0.389736617,0.408595001,-1094.186863
3.526466371,0.345294774,0.808513617,-1093.63789
3.605010674,0.383890833,0.739437297,-1093.794502
3.59304046,0.411146838,0.536393266,-1094.224816
3.612042134,0.377826054,0.783467908,-1094.626605
3.516215126,0.364378991,0.940346856,-1093.272941
3.535346451,0.369224442,0.686028086,-1092.78002
3.513968827,0.399098264,0.696530585,-1094.55091
3.516302316,0.392324264,0.721463146,-1094.004082
3.562200285,0.36804727,0.714616263,-1092.567427
3.556490297,0.364331061,0.736194978,-1092.600882
3.519721609,0.371033091,1.054363188,-1094.133614
3.544583397,0.375897528,0.955945535,-1093.23309
3.53009792,0.400063062,0.836864654,-1094.280927
3.595726575,0.3837446,0.735001696,-1093.337819
3.538690332,0.368085329,0.681678775,-1092.736383
3.614641941,0.365950625,0.413619937,-1095.385857
3.565592031,0.409960309,0.536762337,-1094.007488
3.526609524,0.378234621,0.921637591,-1093.21442
3.526552961,0.382252487,0.699114357,-1093.163001
3.566115753,0.390814611,1.000292393,-1094.717924
3.529266817,0.380462235,1.061542483,-1094.447239
3.557756643,0.391544569,0.34591355,-1094.385324
3.52223381,0.370085054,0.729019311,-1093.028984
3.530014719,0.371027563,0.835277938,-1092.728126
3.538645838,0.399551858,0.819804269,-1093.934453
3.572738385,0.364783215,0.802441744,-1093.064859
3.554216745,0.361878431,0.76186677,-1092.664411
3.558512636,0.410330895,0.196839426,-1095.924405
3.624187984,0.403192348,0.230992603,-1096.248955
3.534791609,0.377177061,0.78873268,-1092.704572
3.597275139,0.372637927,0.73135039,-1093.555139
3.594241144,0.359576342,0.575843773,-1094.094591
3.582313711,0.40219613,0.425221203,-1093.987797
3.510134978,0.422758951,0.618681415,-1096.674956
3.601943397,0.393543416,0.790247269,-1094.088373
3.569271625,0.386354599,0.740372566,-1092.729288
3.548682937,0.409258601,0.515191475,-1094.224638
3.557642574,0.386913255,0.696209092,-1092.704398
3.600645672,0.402081609,0.742321659,-1094.190617
3.5247977,0.393247392,0.535281377,-1094.098348
3.577974533,0.369646115,0.930652803,-1094.331784
3.605153963,0.361080622,0.43665556,-1095.140752
3.541591471,0.358367482,0.70228036,-1092.884384
3.543832525,0.340941962,0.623861269,-1094.470459
3.590048216,0.392075101,0.437132264,-1093.788257
3.554795493,0.390375909,0.828868075,-1093.081851
3.568351397,0.367712283,0.529332567,-1093.272297
3.570594704,0.353322331,0.759486958,-1093.594983
3.624460295,0.378344118,0.548753709,-1094.738381
3.514378831,0.402250989,0.91408789,-1095.510558
3.573219303,0.380781057,0.613041756,-1092.754389
3.580145976,0.362770121,0.537485681,-1093.604997
3.5483022,0.36240412,0.771320861,-1092.613578
3.525309123,0.3967962,0.957615014,-1094.795716
3.566515497,0.39792611,0.749432517,-1093.295816
3.592501419,0.379680479,0.677638614,-1093.105324
3.561058783,0.378333917,0.744510943,-1092.499134
3.509452422,0.394239078,1.054469431,-1095.922236
3.539552661,0.388132762,0.581006164,-1093.278446
3.545379601,0.369659072,0.673975779,-1092.641426
3.506146551,0.358325389,0.728027979,-1093.820515
3.586903799,0.370683999,0.627423167,-1093.119526
3.574787104,0.378698836,0.953800158,-1094.165155
3.58704564,0.391997058,0.479273421,-1093.528563
3.569943763,0.388768231,0.565504296,-1092.987792
3.590468585,0.396596616,0.657538046,-1093.371933
3.479834373,0.366859879,0.913413922,-1095.062262
3.517024585,0.361703178,0.98791378,-1093.557902
3.539338275,0.375876844,0.589295533,-1093.065418
3.577940688,0.390614597,0.825519966,-1093.32457
3.552732623,0.37773469,0.688861254,-1092.537011
3.564056137,0.353326701,0.809739085,-1093.545084
3.552302118,0.371275524,0.66145319,-1092.600347
3.581853441,0.357582612,0.709734456,-1093.600009
3.533164963,0.382619847,0.800300761,-1092.926303
3.517037175,0.363970785,0.956972607,-1093.334174
3.535190033,0.345491337,0.881287593,-1093.870837
3.581770847,0.369935738,0.846883328,-1093.531534
3.528043325,0.368443723,0.721710451,-1092.864169
3.622079875,0.365537675,0.254039164,-1097.214164
3.599784813,0.393726079,0.783285903,-1093.952518
3.560009818,0.394653049,0.527527341,-1093.323189
3.573061941,0.350738703,0.840248105,-1094.536831
3.534352505,0.365069998,0.798862629,-1092.641172
3.5376425,0.367808605,0.595520889,-1093.142409
3.543203539,0.34533925,0.847068851,-1093.856178
3.52801776,0.374283195,0.584502014,-1093.415584
3.582349915,0.390835942,0.424918538,-1093.751054
3.498315726,0.419280946,0.371801431,-1097.168132
3.587152096,0.386014212,0.585472369,-1093.073581
3.542347984,0.37767079,0.886073899,-1092.824401
3.533616384,0.380341105,0.998116677,-1093.714913
3.586375553,0.410640107,0.740795431,-1094.470894
3.600670821,0.355128689,0.518406918,-1094.970823
3.519722592,0.36318248,0.857555066,-1092.989551
3.544486955,0.371307339,0.452460293,-1093.914155
3.55925935,0.36421718,0.9464682,-1093.795444
3.571298718,0.365387207,0.762976097,-1092.856903
3.48597099,0.348255972,0.637109943,-1095.984158
3.571297284,0.355598466,0.680016079,-1093.361417
3.544917487,0.375790831,0.788004468,-1092.523452
3.562759474,0.385605591,0.702135158,-1092.650591
3.540764894,0.384362275,1.027639677,-1094.231647
3.579632374,0.379820541,0.801938784,-1092.986241
3.576614636,0.366936296,0.657681893,-1092.914696
3.631245772,0.371520171,0.489164904,-1095.632138
3.501018811,0.367612052,0.760511038,-1093.891438
3.557338822,0.424828736,0.568901711,-1095.313815
3.573616756,0.378527211,0.642488387,-1092.685648
3.54622751,0.384681248,0.490726533,-1093.496944
3.602545674,0.377465886,0.622936861,-1093.531881
3.505245737,0.354219773,0.984379392,-1093.958046
3.577126676,0.361719811,0.399921158,-1094.641877
3.620498779,0.402822714,0.497172374,-1094.676191
3.561566589,0.367818242,0.382191724,-1094.452475
3.503669459,0.369382528,0.975015807,-1093.881507
3.544079592,0.406071633,0.248565679,-1095.651547
3.576473471,0.359457249,0.606832985,-1093.405104
3.625939877,0.432670461,0.381963253,-1096.787244
3.562348921,0.407622387,0.65955433,-1093.848265
3.531934585,0.36911828,0.59452465,-1093.274753
3.520256288,0.361424116,0.668218106,-1093.416191
3.544642176,0.335089247,0.738083227,-1094.837819
3.606365272,0.396401467,0.797580755,-1094.472185
3.577730658,0.332433472,0.641502121,-1096.483659
3.567304274,0.367886619,0.765162332,-1092.675399
3.560535163,0.393644351,0.443908914,-1093.689831
3.556955692,0.388502996,0.714541955,-1092.763628
3.560138521,0.380430695,0.572468379,-1092.862905
3.530202354,0.368863459,0.895150792,-1092.842067
3.577081817,0.383538118,0.389330795,-1093.964805
3.551999484,0.356917125,0.706487268,-1092.920504
3.578365015,0.366666213,0.893228721,-1093.999784
3.581176931,0.384070034,0.668372577,-1092.816116
3.613616556,0.437574055,0.511487606,-1096.974764
3.572640473,0.375095276,0.777896624,-1092.7059
3.529602722,0.391037114,0.655238844,-1093.478736
3.530092287,0.374724015,0.644465414,-1093.069001
3.590479167,0.41227029,0.237453431,-1095.55714
3.503540134,0.369103269,0.604778795,-1094.429531
3.58807142,0.380947964,0.640288886,-1092.973221
3.680452231,0.384571717,0.25717949,-1100.043042
3.513527648,0.372077497,0.901072691,-1093.328507
3.577502633,0.37561819,0.550849822,-1093.052767
3.55915387,0.360072548,0.673294701,-1092.885307
3.535546097,0.36035795,0.92506387,-1093.111441
3.543923452,0.401013306,0.64896421,-1093.636189
3.501547349,0.358990179,0.936673912,-1093.770421
3.542667328,0.382735787,0.736015323,-1092.714282
3.483240212,0.350974029,0.703579582,-1095.574109
3.510802728,0.39831559,0.37554786,-1095.744628
3.583976393,0.370664065,0.302980381,-1095.219997
3.520115694,0.357425037,0.726296954,-1093.286519
3.55789113,0.385799444,0.712576857,-1092.660866
3.532013573,0.40897979,0.864360593,-1095.326581
3.561625049,0.388384229,0.88162765,-1093.268312
3.546668699,0.363203912,1.047220635,-1095.156302
3.534625157,0.365637116,0.824798739,-1092.642183
3.598751582,0.386319812,0.440200507,-1093.929574
3.504423012,0.35874036,0.920783536,-1093.626453
3.522664885,0.372521905,0.589206228,-1093.589394
3.572524538,0.368199519,0.673953813,-1092.760829
3.574004561,0.393017187,0.749103471,-1093.066129
3.558685768,0.390359828,0.785373833,-1092.936171
3.584289487,0.422483842,0.265249176,-1095.695701
3.512541444,0.354321784,1.006809033,-1094.028216
3.561737281,0.370909521,0.436537842,-1093.835335
3.576132474,0.406310465,0.42990363,-1094.094312
3.506637008,0.353910353,0.759174645,-1093.8082
3.535170711,0.382872991,1.012232507,-1093.966133
3.599536864,0.392276099,0.50669715,-1093.677467
3.511200622,0.42890045,0.308690341,-1097.274827
3.534881264,0.371785396,0.966304305,-1093.226888
3.511037037,0.383981041,0.541861364,-1094.450671
3.511626439,0.378782302,0.726368906,-1093.619537
3.571241235,0.378506235,0.394350058,-1093.978763
3.568251772,0.359745506,0.493021483,-1093.888528
3.553471813,0.404372029,0.669783831,-1093.702272
3.531674082,0.422844439,0.228351154,-1096.636422
3.550236872,0.379007064,0.952434756,-1093.324481
3.557142645,0.407814924,0.453014654,-1094.185904
3.559256906,0.38247446,0.559841803,-1092.936855
3.560426524,0.390547875,0.623777641,-1092.904445
3.538349851,0.34778416,0.519591246,-1094.671231
3.561789424,0.360627857,0.865923589,-1093.268118
3.585334668,0.428175264,0.290421929,-1095.875924
3.562112576,0.375040905,0.557231332,-1092.941118
3.590019374,0.372806274,0.866997666,-1094.101978
3.62991164,0.384924689,0.504407493,-1094.987477
3.565672287,0.37426374,0.289120313,-1095.168987
3.582690233,0.377479839,0.518184201,-1093.256957
3.609326282,0.362682257,0.481319658,-1094.948644
3.5356093,0.375380573,0.858823863,-1092.742175
3.617201145,0.417585314,0.418591669,-1095.397595
3.478650358,0.359348399,0.947113326,-1095.054606
3.563398756,0.366984537,0.7835129,-1092.655459
3.58706458,0.357076409,0.747105436,-1094.02256
3.599041003,0.38038324,0.642771522,-1093.336643
3.529677492,0.379039063,0.799774498,-1092.884183
3.581397235,0.401047141,0.604350076,-1093.435267
3.586256961,0.401736711,0.484790112,-1093.761571
3.586987466,0.368850522,0.777269881,-1093.375857
3.591137222,0.386379555,0.531780975,-1093.321538
3.568062115,0.407681485,0.564818434,-1093.813837
3.528127435,0.359144769,0.927406477,-1093.152244
3.543534766,0.35542119,0.838462965,-1092.998887
3.539563928,0.352304362,0.662708643,-1093.363198
3.587254216,0.37755847,0.637790121,-1092.971417
3.524353295,0.363576928,0.773752411,-1092.894461
3.581052231,0.382120484,0.646012153,-1092.810623
3.580072127,0.390233141,0.737167572,-1093.014068
3.634290873,0.387404521,0.189259003,-1097.30502
3.570690179,0.396029732,0.339285328,-1094.370106
3.625027984,0.379855076,0.513848632,-1094.796284
3.604198394,0.40926041,0.745151179,-1094.853438
3.533044983,0.411075033,0.296297868,-1095.709411
3.568286316,0.391713398,0.483064508,-1093.392284
3.598702549,0.400437994,0.457425135,-1094.026222
3.512090213,0.363193982,0.97231231,-1093.528813
3.556674849,0.401964854,0.798913841,-1093.792445
3.613654239,0.402665795,0.812112965,-1095.315913
3.56297673,0.419990283,1.011139441,-1098.252348
3.553064748,0.374113518,0.63285111,-1092.668781
3.571534777,0.406775195,0.576218826,-1093.738894
3.508050652,0.366363846,0.790610215,-1093.457775
3.559621055,0.364766365,0.758392813,-1092.623348
3.582218582,0.391541936,0.790467273,-1093.293375
3.503630235,0.382649817,0.654643008,-1094.337818
3.554472875,0.369041797,0.788120494,-1092.503603
3.581725221,0.391875245,0.657983649,-1093.018679
3.486482803,0.385596267,0.752363584,-1095.355973
3.53810941,0.380538255,0.761834254,-1092.72492
3.622746673,0.446551453,0.334411863,-1097.92089
3.547294191,0.376539912,0.727857874,-1092.518197
3.577041055,0.358195174,0.473131728,-1094.244203
3.56874722,0.423527466,0.718582498,-1095.632874
3.5403212,0.379282514,0.878991899,-1092.857711
3.619338053,0.356311045,0.554966678,-1095.896698
3.587938788,0.353861744,0.510604178,-1094.60104
3.484046506,0.34374023,0.909371112,-1095.097673
3.580034285,0.371599195,0.538811665,-1093.234953
3.572469621,0.336397165,0.708969825,-1095.643932
3.539337855,0.371472586,0.57426945,-1093.167694
3.477615184,0.383692001,0.975734263,-1096.247063
3.53587772,0.367912753,0.460965086,-1094.148729
3.581421893,0.397673502,0.476730086,-1093.607326
3.521262647,0.368025213,0.626844354,-1093.472556
3.619254423,0.394604723,0.583561941,-1094.312913
3.558072844,0.405102741,0.603834295,-1093.687906
3.551328969,0.379024071,0.885220252,-1092.855534
3.494001081,0.419584803,0.669176917,-1097.389488
3.517552911,0.370981994,0.654502582,-1093.472498
3.583575229,0.376980008,0.591272382,-1092.987453
3.528617536,0.330998472,0.689213071,-1095.402104
3.539186609,0.374075353,0.683719192,-1092.702232
3.558175541,0.389856253,0.656228221,-1092.842069
3.604016819,0.414820759,0.206555114,-1096.077772
3.625284677,0.409541737,0.460869188,-1095.204209
3.548597522,0.393261399,0.847677475,-1093.380863
3.549037948,0.437592811,0.483410303,-1096.60205
3.493111438,0.387953405,0.724259441,-1095.045236
3.567727166,0.414873841,0.910187604,-1096.067324
3.599475793,0.393735757,0.239500135,-1095.48302
3.571013547,0.400729814,0.139556106,-1096.365073
3.549127272,0.375908768,0.483031386,-1093.504552
3.528842582,0.393547292,0.829959554,-1093.743968
3.575668185,0.371155689,0.630860728,-1092.82587
3.585548907,0.362749359,0.351608018,-1095.176673
3.571971951,0.386396589,0.922716056,-1093.746111
3.565650908,0.375942306,0.216209258,-1096.014695
3.565559611,0.371030107,0.662161575,-1092.619726
3.548549612,0.368290868,0.580934811,-1093.021035
3.548346447,0.355058116,0.843850497,-1093.113328
3.566879755,0.36503428,0.713160441,-1092.723348
3.553330374,0.39738509,0.357331742,-1094.427227
3.592943944,0.392995738,0.741269191,-1093.464731
3.515675331,0.354540102,0.989655508,-1093.843807
3.510497171,0.364111352,1.038734879,-1094.049915
3.544280461,0.370404326,0.600935589,-1092.941813
3.593582864,0.359681359,0.798274681,-1094.569616
3.509203144,0.378765908,0.953353956,-1093.931241
3.52311661,0.370971561,0.774023959,-1092.919677
3.529906991,0.349235818,0.91988263,-1093.705924
3.549905509,0.363955572,0.753210995,-1092.57304
3.559531729,0.397245752,0.815131807,-1093.470046
3.558753878,0.388275608,0.593915511,-1092.919064
3.563818654,0.390374205,0.716815858,-1092.827022
3.536529505,0.383460041,0.680266817,-1092.937196
3.549132692,0.421092891,0.70172062,-1095.45447
3.571507819,0.405831434,0.404217853,-1094.197097
3.571325822,0.354345343,0.67693666,-1093.45956
3.570182861,0.387382007,0.620390804,-1092.810655
3.529271881,0.366083708,1.0095263,-1093.652694
3.571654693,0.386003029,0.659077871,-1092.728391
3.501349258,0.384466486,0.823591488,-1094.339122
3.584395677,0.36449491,0.642884205,-1093.265522
3.552230092,0.376105648,0.794227595,-1092.500603
3.576196302,0.356333824,0.439533897,-1094.640564
3.556017383,0.399676408,0.834557991,-1093.765508
3.493595222,0.384547038,0.529692888,-1095.539082
