timestep,date,time,flow_cfs
3613,8/22/1922,0:00,174
3614,8/23/1922,0:00,196
3615,8/24/1922,0:00,187
3616,8/25/1922,0:00,125
3617,8/26/1922,0:00,69
3618,8/27/1922,0:00,30
3619,8/28/1922,0:00,26
3620,8/29/1922,0:00,23
3621,8/30/1922,0:00,25
3622,8/31/1922,0:00,142
3623,9/1/1922,0:00,80
3624,9/2/1922,0:00,45
3625,9/3/1922,0:00,45
3626,9/4/1922,0:00,52
3627,9/5/1922,0:00,67
3628,9/6/1922,0:00,64
3629,9/7/1922,0:00,56
3630,9/8/1922,0:00,67
3631,9/9/1922,0:00,56
3632,9/10/1922,0:00,36
3633,9/11/1922,0:00,34
3634,9/12/1922,0:00,36
3635,9/13/1922,0:00,42
3636,9/14/1922,0:00,40
3637,9/15/1922,0:00,28
3638,9/16/1922,0:00,27
3639,9/17/1922,0:00,48
3640,9/18/1922,0:00,73
3641,9/19/1922,0:00,24
3642,9/20/1922,0:00,17
3643,9/21/1922,0:00,40
3644,9/22/1922,0:00,26
3645,9/23/1922,0:00,14
3646,9/24/1922,0:00,15
3647,9/25/1922,0:00,19
3648,9/26/1922,0:00,11
3649,9/27/1922,0:00,12
3650,9/28/1922,0:00,10
3651,9/29/1922,0:00,10
3652,9/30/1922,0:00,12
3653,10/1/1922,0:00,14
3654,10/2/1922,0:00,15
3655,10/3/1922,0:00,13
3656,10/4/1922,0:00,11
3657,10/5/1922,0:00,12
3658,10/6/1922,0:00,13
3659,10/7/1922,0:00,13
3660,10/8/1922,0:00,16
3661,10/9/1922,0:00,16
3662,10/10/1922,0:00,17
3663,10/11/1922,0:00,19
3664,10/12/1922,0:00,14
3665,10/13/1922,0:00,13
3666,10/14/1922,0:00,16
3667,10/15/1922,0:00,20
3668,10/16/1922,0:00,22
3669,10/17/1922,0:00,23
3670,10/18/1922,0:00,26
3671,10/19/1922,0:00,34
3672,10/20/1922,0:00,36
3673,10/21/1922,0:00,34
3674,10/22/1922,0:00,33
3675,10/23/1922,0:00,56
3676,10/24/1922,0:00,64
3677,10/25/1922,0:00,58
3678,10/26/1922,0:00,60
3679,10/27/1922,0:00,41
3680,10/28/1922,0:00,41
3681,10/29/1922,0:00,26
3682,10/30/1922,0:00,54
3683,10/31/1922,0:00,37
3684,11/1/1922,0:00,45
3685,11/2/1922,0:00,51
3686,11/3/1922,0:00,69
3687,11/4/1922,0:00,84
3688,11/5/1922,0:00,132
3689,11/6/1922,0:00,44
3690,11/7/1922,0:00,122
3691,11/8/1922,0:00,184
3692,11/9/1922,0:00,187
3693,11/10/1922,0:00,177
3694,11/11/1922,0:00,154
3695,11/12/1922,0:00,165
3696,11/13/1922,0:00,200
3697,11/14/1922,0:00,235
3698,11/15/1922,0:00,138
3699,11/16/1922,0:00,52
3700,11/17/1922,0:00,51
3701,11/18/1922,0:00,184
3702,11/19/1922,0:00,258
3703,11/20/1922,0:00,224
3704,11/21/1922,0:00,254
3705,11/22/1922,0:00,242
3706,11/23/1922,0:00,210
3707,11/24/1922,0:00,220
3708,11/25/1922,0:00,238
3709,11/26/1922,0:00,231
3710,11/27/1922,0:00,262
3711,11/28/1922,0:00,313
3712,11/29/1922,0:00,313
3713,11/30/1922,0:00,313
3714,12/1/1922,0:00,262
3715,12/2/1922,0:00,246
3716,12/3/1922,0:00,258
3717,12/4/1922,0:00,278
3718,12/5/1922,0:00,274
3719,12/6/1922,0:00,270
3720,12/7/1922,0:00,242
3721,12/8/1922,0:00,213
3722,12/9/1922,0:00,187
3723,12/10/1922,0:00,116
3724,12/11/1922,0:00,51
3725,12/12/1922,0:00,56
3726,12/13/1922,0:00,62
3727,12/14/1922,0:00,62
3728,12/15/1922,0:00,74
3729,12/16/1922,0:00,138
3730,12/17/1922,0:00,135
3731,12/18/1922,0:00,132
3732,12/19/1922,0:00,54
3733,12/20/1922,0:00,44
3734,12/21/1922,0:00,42
3735,12/22/1922,0:00,35
3736,12/23/1922,0:00,34
3737,12/24/1922,0:00,39
3738,12/25/1922,0:00,50
3739,12/26/1922,0:00,47
3740,12/27/1922,0:00,67
3741,12/28/1922,0:00,42
3742,12/29/1922,0:00,30
3743,12/30/1922,0:00,32
3744,12/31/1922,0:00,30
3745,1/1/1923,0:00,37
3746,1/2/1923,0:00,40
3747,1/3/1923,0:00,30
3748,1/4/1923,0:00,42
3749,1/5/1923,0:00,47
3750,1/6/1923,0:00,41
3751,1/7/1923,0:00,38
3752,1/8/1923,0:00,34
3753,1/9/1923,0:00,34
3754,1/10/1923,0:00,34
3755,1/11/1923,0:00,33
3756,1/12/1923,0:00,28
3757,1/13/1923,0:00,34
3758,1/14/1923,0:00,25
3759,1/15/1923,0:00,20
3760,1/16/1923,0:00,21
3761,1/17/1923,0:00,25
3762,1/18/1923,0:00,99
3763,1/19/1923,0:00,105
3764,1/20/1923,0:00,133
3765,1/21/1923,0:00,130
3766,1/22/1923,0:00,120
3767,1/23/1923,0:00,126
3768,1/24/1923,0:00,146
3769,1/25/1923,0:00,126
3770,1/26/1923,0:00,108
3771,1/27/1923,0:00,108
3772,1/28/1923,0:00,64
3773,1/29/1923,0:00,77
3774,1/30/1923,0:00,64
3775,1/31/1923,0:00,108
3776,2/1/1923,0:00,77
3777,2/2/1923,0:00,105
3778,2/3/1923,0:00,108
3779,2/4/1923,0:00,314
3780,2/5/1923,0:00,93
3781,2/6/1923,0:00,24
3782,2/7/1923,0:00,17
3783,2/8/1923,0:00,12
3784,2/9/1923,0:00,12
3785,2/10/1923,0:00,15
3786,2/11/1923,0:00,130
3787,2/12/1923,0:00,17
3788,2/13/1923,0:00,14
3789,2/14/1923,0:00,18
3790,2/15/1923,0:00,33
3791,2/16/1923,0:00,17
3792,2/17/1923,0:00,74
3793,2/18/1923,0:00,20
3794,2/19/1923,0:00,30
3795,2/20/1923,0:00,38
3796,2/21/1923,0:00,34
3797,2/22/1923,0:00,41
3798,2/23/1923,0:00,40
3799,2/24/1923,0:00,64
3800,2/25/1923,0:00,45
3801,2/26/1923,0:00,40
3802,2/27/1923,0:00,34
3803,2/28/1923,0:00,37
3804,3/1/1923,0:00,42
3805,3/2/1923,0:00,117
3806,3/3/1923,0:00,111
3807,3/4/1923,0:00,123
3808,3/5/1923,0:00,163
3809,3/6/1923,0:00,152
3810,3/7/1923,0:00,163
3811,3/8/1923,0:00,114
3812,3/9/1923,0:00,69
3813,3/10/1923,0:00,24
3814,3/11/1923,0:00,15
3815,3/12/1923,0:00,20
3816,3/13/1923,0:00,15
3817,3/14/1923,0:00,15
3818,3/15/1923,0:00,38
3819,3/16/1923,0:00,126
3820,3/17/1923,0:00,184
3821,3/18/1923,0:00,85
3822,3/19/1923,0:00,69
3823,3/20/1923,0:00,22
3824,3/21/1923,0:00,10
3825,3/22/1923,0:00,72
3826,3/23/1923,0:00,170
3827,3/24/1923,0:00,117
3828,3/25/1923,0:00,87
3829,3/26/1923,0:00,85
3830,3/27/1923,0:00,36
3831,3/28/1923,0:00,26
3832,3/29/1923,0:00,15
3833,3/30/1923,0:00,6
3834,3/31/1923,0:00,8
3835,4/1/1923,0:00,26
3836,4/2/1923,0:00,117
3837,4/3/1923,0:00,226
3838,4/4/1923,0:00,130
3839,4/5/1923,0:00,82
3840,4/6/1923,0:00,47
3841,4/7/1923,0:00,16
3842,4/8/1923,0:00,12
3843,4/9/1923,0:00,11
3844,4/10/1923,0:00,10
3845,4/11/1923,0:00,9
3846,4/12/1923,0:00,16
3847,4/13/1923,0:00,38
3848,4/14/1923,0:00,24
3849,4/15/1923,0:00,47
3850,4/16/1923,0:00,36
3851,4/17/1923,0:00,14
3852,4/18/1923,0:00,7
3853,4/19/1923,0:00,14
3854,4/20/1923,0:00,28
3855,4/21/1923,0:00,18
3856,4/22/1923,0:00,26
3857,4/23/1923,0:00,40
3858,4/24/1923,0:00,36
3859,4/25/1923,0:00,26
3860,4/26/1923,0:00,42
3861,4/27/1923,0:00,159
3862,4/28/1923,0:00,16
3863,4/29/1923,0:00,26
3864,4/30/1923,0:00,13
3865,5/1/1923,0:00,22
3866,5/2/1923,0:00,16
3867,5/3/1923,0:00,30
3868,5/4/1923,0:00,8
3869,5/5/1923,0:00,15
3870,5/6/1923,0:00,18
3871,5/7/1923,0:00,52
3872,5/8/1923,0:00,52
3873,5/9/1923,0:00,54
3874,5/10/1923,0:00,28
3875,5/11/1923,0:00,20
3876,5/12/1923,0:00,24
3877,5/13/1923,0:00,28
3878,5/14/1923,0:00,139
3879,5/15/1923,0:00,156
3880,5/16/1923,0:00,209
3881,5/17/1923,0:00,270
3882,5/18/1923,0:00,217
3883,5/19/1923,0:00,174
3884,5/20/1923,0:00,302
3885,5/21/1923,0:00,"1,210"
3886,5/22/1923,0:00,"5,050"
3887,5/23/1923,0:00,"5,240"
3888,5/24/1923,0:00,420
3889,5/25/1923,0:00,64
3890,5/26/1923,0:00,599
3891,5/27/1923,0:00,633
3892,5/28/1923,0:00,688
3893,5/29/1923,0:00,235
3894,5/30/1923,0:00,181
3895,5/31/1923,0:00,423
3896,6/1/1923,0:00,325
3897,6/2/1923,0:00,230
3898,6/3/1923,0:00,348
3899,6/4/1923,0:00,652
3900,6/5/1923,0:00,"1,030"
3901,6/6/1923,0:00,502
3902,6/7/1923,0:00,"1,870"
3903,6/8/1923,0:00,"6,260"
3904,6/9/1923,0:00,"5,430"
3905,6/10/1923,0:00,"1,470"
3906,6/11/1923,0:00,431
3907,6/12/1923,0:00,313
3908,6/13/1923,0:00,271
3909,6/14/1923,0:00,230
3910,6/15/1923,0:00,330
3911,6/16/1923,0:00,"1,230"
3912,6/17/1923,0:00,"8,900"
3913,6/18/1923,0:00,"7,360"
3914,6/19/1923,0:00,"2,410"
3915,6/20/1923,0:00,"2,150"
3916,6/21/1923,0:00,"4,200"
3917,6/22/1923,0:00,"2,130"
3918,6/23/1923,0:00,"1,500"
3919,6/24/1923,0:00,"1,140"
3920,6/25/1923,0:00,928
3921,6/26/1923,0:00,841
3922,6/27/1923,0:00,571
3923,6/28/1923,0:00,432
3924,6/29/1923,0:00,356
3925,6/30/1923,0:00,92
3926,7/1/1923,0:00,101
3927,7/2/1923,0:00,172
3928,7/3/1923,0:00,416
3929,7/4/1923,0:00,996
3930,7/5/1923,0:00,356
3931,7/6/1923,0:00,345
3932,7/7/1923,0:00,544
3933,7/8/1923,0:00,394
3934,7/9/1923,0:00,355
3935,7/10/1923,0:00,558
3936,7/11/1923,0:00,"2,120"
3937,7/12/1923,0:00,"1,020"
3938,7/13/1923,0:00,"2,420"
3939,7/14/1923,0:00,"2,930"
3940,7/15/1923,0:00,"1,340"
3941,7/16/1923,0:00,"1,430"
3942,7/17/1923,0:00,"3,250"
3943,7/18/1923,0:00,"3,400"
3944,7/19/1923,0:00,"4,710"
3945,7/20/1923,0:00,"2,240"
3946,7/21/1923,0:00,"1,930"
3947,7/22/1923,0:00,"1,460"
3948,7/23/1923,0:00,418
3949,7/24/1923,0:00,266
3950,7/25/1923,0:00,118
3951,7/26/1923,0:00,315
3952,7/27/1923,0:00,"7,040"
3953,7/28/1923,0:00,"1,890"
3954,7/29/1923,0:00,"1,560"
3955,7/30/1923,0:00,534
3956,7/31/1923,0:00,335
3957,8/1/1923,0:00,860
3958,8/2/1923,0:00,"5,100"
3959,8/3/1923,0:00,"5,410"
3960,8/4/1923,0:00,"2,520"
3961,8/5/1923,0:00,"1,900"
3962,8/6/1923,0:00,"3,410"
3963,8/7/1923,0:00,"4,220"
3964,8/8/1923,0:00,"3,940"
3965,8/9/1923,0:00,"2,460"
3966,8/10/1923,0:00,"1,910"
3967,8/11/1923,0:00,"1,210"
3968,8/12/1923,0:00,534
3969,8/13/1923,0:00,"6,370"
3970,8/14/1923,0:00,"3,250"
3971,8/15/1923,0:00,"1,380"
3972,8/16/1923,0:00,"2,060"
3973,8/17/1923,0:00,"6,680"
3974,8/18/1923,0:00,"11,500"
3975,8/19/1923,0:00,"10,600"
3976,8/20/1923,0:00,"5,630"
3977,8/21/1923,0:00,"3,550"
3978,8/22/1923,0:00,"5,490"
3979,8/23/1923,0:00,"19,800"
3980,8/24/1923,0:00,"12,700"
3981,8/25/1923,0:00,"8,000"
3982,8/26/1923,0:00,"6,510"
3983,8/27/1923,0:00,"4,730"
3984,8/28/1923,0:00,"3,720"
3985,8/29/1923,0:00,"6,340"
3986,8/30/1923,0:00,"3,250"
3987,8/31/1923,0:00,"2,350"
3988,9/1/1923,0:00,"2,020"
3989,9/2/1923,0:00,"1,740"
3990,9/3/1923,0:00,"1,890"
3991,9/4/1923,0:00,"2,370"
3992,9/5/1923,0:00,"1,440"
3993,9/6/1923,0:00,"1,540"
3994,9/7/1923,0:00,"1,160"
3995,9/8/1923,0:00,"1,130"
3996,9/9/1923,0:00,"1,470"
3997,9/10/1923,0:00,"1,040"
3998,9/11/1923,0:00,"1,170"
3999,9/12/1923,0:00,702
4000,9/13/1923,0:00,"1,200"
4001,9/14/1923,0:00,"1,160"
4002,9/15/1923,0:00,868
4003,9/16/1923,0:00,"1,430"
4004,9/17/1923,0:00,"2,550"
4005,9/18/1923,0:00,"1,910"
4006,9/19/1923,0:00,"3,840"
4007,9/20/1923,0:00,"3,360"
4008,9/21/1923,0:00,"2,300"
4009,9/22/1923,0:00,"1,620"
4010,9/23/1923,0:00,"1,220"
4011,9/24/1923,0:00,967
4012,9/25/1923,0:00,926
4013,9/26/1923,0:00,772
4014,9/27/1923,0:00,772
4015,9/28/1923,0:00,744
4016,9/29/1923,0:00,620
4017,9/30/1923,0:00,548
4018,10/1/1923,0:00,521
4019,10/2/1923,0:00,"1,170"
4020,10/3/1923,0:00,858
4021,10/4/1923,0:00,"1,080"
4022,10/5/1923,0:00,"1,950"
4023,10/6/1923,0:00,"4,250"
4024,10/7/1923,0:00,"4,380"
4025,10/8/1923,0:00,"2,350"
4026,10/9/1923,0:00,"1,620"
4027,10/10/1923,0:00,"4,460"
4028,10/11/1923,0:00,"5,020"
4029,10/12/1923,0:00,"2,840"
4030,10/13/1923,0:00,"2,000"
4031,10/14/1923,0:00,"2,260"
4032,10/15/1923,0:00,"2,200"
4033,10/16/1923,0:00,"1,870"
4034,10/17/1923,0:00,"1,900"
4035,10/18/1923,0:00,"1,690"
4036,10/19/1923,0:00,"1,520"
4037,10/20/1923,0:00,"1,220"
4038,10/21/1923,0:00,"1,070"
4039,10/22/1923,0:00,"1,120"
4040,10/23/1923,0:00,"1,040"
4041,10/24/1923,0:00,"1,220"
4042,10/25/1923,0:00,"1,420"
4043,10/26/1923,0:00,"2,260"
4044,10/27/1923,0:00,"1,750"
4045,10/28/1923,0:00,"1,590"
4046,10/29/1923,0:00,"1,640"
4047,10/30/1923,0:00,"1,520"
4048,10/31/1923,0:00,"1,520"
4049,11/1/1923,0:00,"1,400"
4050,11/2/1923,0:00,"1,210"
4051,11/3/1923,0:00,"1,140"
4052,11/4/1923,0:00,988
4053,11/5/1923,0:00,916
4054,11/6/1923,0:00,818
4055,11/7/1923,0:00,753
4056,11/8/1923,0:00,946
4057,11/9/1923,0:00,988
4058,11/10/1923,0:00,887
4059,11/11/1923,0:00,897
4060,11/12/1923,0:00,667
4061,11/13/1923,0:00,548
4062,11/14/1923,0:00,495
4063,11/15/1923,0:00,590
4064,11/16/1923,0:00,450
4065,11/17/1923,0:00,450
4066,11/18/1923,0:00,438
4067,11/19/1923,0:00,450
4068,11/20/1923,0:00,392
4069,11/21/1923,0:00,361
4070,11/22/1923,0:00,366
4071,11/23/1923,0:00,350
4072,11/24/1923,0:00,182
4073,11/25/1923,0:00,137
4074,11/26/1923,0:00,129
4075,11/27/1923,0:00,143
4076,11/28/1923,0:00,306
4077,11/29/1923,0:00,224
4078,11/30/1923,0:00,197
4079,12/1/1923,0:00,169
4080,12/2/1923,0:00,279
4081,12/3/1923,0:00,311
4082,12/4/1923,0:00,350
4083,12/5/1923,0:00,371
4084,12/6/1923,0:00,404
4085,12/7/1923,0:00,350
4086,12/8/1923,0:00,321
4087,12/9/1923,0:00,350
4088,12/10/1923,0:00,330
4089,12/11/1923,0:00,438
4090,12/12/1923,0:00,415
4091,12/13/1923,0:00,424
4092,12/14/1923,0:00,461
4093,12/15/1923,0:00,595
4094,12/16/1923,0:00,926
4095,12/17/1923,0:00,897
4096,12/18/1923,0:00,800
4097,12/19/1923,0:00,800
4098,12/20/1923,0:00,763
4099,12/21/1923,0:00,643
4100,12/22/1923,0:00,562
4101,12/23/1923,0:00,555
4102,12/24/1923,0:00,528
4103,12/25/1923,0:00,404
4104,12/26/1923,0:00,371
4105,12/27/1923,0:00,421
4106,12/28/1923,0:00,381
4107,12/29/1923,0:00,370
4108,12/30/1923,0:00,370
4109,12/31/1923,0:00,370
4110,1/1/1924,0:00,851
4111,1/2/1924,0:00,967
4112,1/3/1924,0:00,980
4113,1/4/1924,0:00,932
4114,1/5/1924,0:00,952
4115,1/6/1924,0:00,811
4116,1/7/1924,0:00,800
4117,1/8/1924,0:00,821
4118,1/9/1924,0:00,649
4119,1/10/1924,0:00,873
4120,1/11/1924,0:00,968
4121,1/12/1924,0:00,945
4122,1/13/1924,0:00,980
4123,1/14/1924,0:00,912
4124,1/15/1924,0:00,848
4125,1/16/1924,0:00,872
4126,1/17/1924,0:00,874
4127,1/18/1924,0:00,859
4128,1/19/1924,0:00,904
4129,1/20/1924,0:00,912
4130,1/21/1924,0:00,921
4131,1/22/1924,0:00,974
4132,1/23/1924,0:00,939
4133,1/24/1924,0:00,"1,120"
4134,1/25/1924,0:00,"1,090"
4135,1/26/1924,0:00,"1,150"
4136,1/27/1924,0:00,"1,170"
4137,1/28/1924,0:00,"1,150"
4138,1/29/1924,0:00,"1,250"
4139,1/30/1924,0:00,"1,310"
4140,1/31/1924,0:00,"1,260"
4141,2/1/1924,0:00,"1,240"
4142,2/2/1924,0:00,"1,110"
4143,2/3/1924,0:00,964
4144,2/4/1924,0:00,951
4145,2/5/1924,0:00,971
4146,2/6/1924,0:00,"1,050"
4147,2/7/1924,0:00,909
4148,2/8/1924,0:00,660
4149,2/9/1924,0:00,755
4150,2/10/1924,0:00,918
4151,2/11/1924,0:00,950
4152,2/12/1924,0:00,"1,220"
4153,2/13/1924,0:00,983
4154,2/14/1924,0:00,915
4155,2/15/1924,0:00,"1,180"
4156,2/16/1924,0:00,"1,180"
4157,2/17/1924,0:00,"1,100"
4158,2/18/1924,0:00,"1,020"
4159,2/19/1924,0:00,"1,140"
4160,2/20/1924,0:00,"1,020"
4161,2/21/1924,0:00,966
4162,2/22/1924,0:00,788
4163,2/23/1924,0:00,690
4164,2/24/1924,0:00,847
4165,2/25/1924,0:00,"1,180"
4166,2/26/1924,0:00,"1,000"
4167,2/27/1924,0:00,404
4168,2/28/1924,0:00,210
4169,2/29/1924,0:00,148
4170,3/1/1924,0:00,125
4171,3/2/1924,0:00,90
4172,3/3/1924,0:00,128
4173,3/4/1924,0:00,230
4174,3/5/1924,0:00,236
4175,3/6/1924,0:00,260
4176,3/7/1924,0:00,266
4177,3/8/1924,0:00,414
4178,3/9/1924,0:00,376
4179,3/10/1924,0:00,432
4180,3/11/1924,0:00,451
4181,3/12/1924,0:00,441
4182,3/13/1924,0:00,414
4183,3/14/1924,0:00,460
4184,3/15/1924,0:00,471
4185,3/16/1924,0:00,460
4186,3/17/1924,0:00,515
4187,3/18/1924,0:00,983
4188,3/19/1924,0:00,"2,040"
4189,3/20/1924,0:00,"1,320"
4190,3/21/1924,0:00,"1,200"
4191,3/22/1924,0:00,"1,320"
4192,3/23/1924,0:00,"1,080"
4193,3/24/1924,0:00,"1,140"
4194,3/25/1924,0:00,"1,040"
4195,3/26/1924,0:00,983
4196,3/27/1924,0:00,830
4197,3/28/1924,0:00,718
4198,3/29/1924,0:00,983
4199,3/30/1924,0:00,"1,320"
4200,3/31/1924,0:00,949
4201,4/1/1924,0:00,881
4202,4/2/1924,0:00,630
4203,4/3/1924,0:00,559
4204,4/4/1924,0:00,217
4205,4/5/1924,0:00,471
4206,4/6/1924,0:00,482
4207,4/7/1924,0:00,606
4208,4/8/1924,0:00,630
4209,4/9/1924,0:00,690
4210,4/10/1924,0:00,618
4211,4/11/1924,0:00,"1,000"
4212,4/12/1924,0:00,"1,000"
4213,4/13/1924,0:00,746
4214,4/14/1924,0:00,983
4215,4/15/1924,0:00,"1,100"
4216,4/16/1924,0:00,"1,220"
4217,4/17/1924,0:00,"1,440"
4218,4/18/1924,0:00,"1,370"
4219,4/19/1924,0:00,"1,080"
4220,4/20/1924,0:00,504
4221,4/21/1924,0:00,321
4222,4/22/1924,0:00,352
4223,4/23/1924,0:00,278
4224,4/24/1924,0:00,190
4225,4/25/1924,0:00,222
4226,4/26/1924,0:00,733
4227,4/27/1924,0:00,943
4228,4/28/1924,0:00,690
4229,4/29/1924,0:00,582
4230,4/30/1924,0:00,386
4231,5/1/1924,0:00,298
4232,5/2/1924,0:00,113
4233,5/3/1924,0:00,60
4234,5/4/1924,0:00,64
4235,5/5/1924,0:00,64
4236,5/6/1924,0:00,172
4237,5/7/1924,0:00,426
4238,5/8/1924,0:00,660
4239,5/9/1924,0:00,246
4240,5/10/1924,0:00,258
4241,5/11/1924,0:00,282
4242,5/12/1924,0:00,388
4243,5/13/1924,0:00,323
4244,5/14/1924,0:00,493
4245,5/15/1924,0:00,418
4246,5/16/1924,0:00,434
4247,5/17/1924,0:00,500
4248,5/18/1924,0:00,694
4249,5/19/1924,0:00,803
4250,5/20/1924,0:00,790
4251,5/21/1924,0:00,583
4252,5/22/1924,0:00,460
4253,5/23/1924,0:00,266
4254,5/24/1924,0:00,542
4255,5/25/1924,0:00,381
4256,5/26/1924,0:00,281
4257,5/27/1924,0:00,854
4258,5/28/1924,0:00,694
4259,5/29/1924,0:00,462
4260,5/30/1924,0:00,220
4261,5/31/1924,0:00,573
4262,6/1/1924,0:00,562
4263,6/2/1924,0:00,365
4264,6/3/1924,0:00,453
4265,6/4/1924,0:00,240
4266,6/5/1924,0:00,227
4267,6/6/1924,0:00,185
4268,6/7/1924,0:00,180
4269,6/8/1924,0:00,909
4270,6/9/1924,0:00,"1,660"
4271,6/10/1924,0:00,"1,830"
4272,6/11/1924,0:00,"1,020"
4273,6/12/1924,0:00,660
4274,6/13/1924,0:00,"1,200"
4275,6/14/1924,0:00,"1,150"
4276,6/15/1924,0:00,"1,600"
4277,6/16/1924,0:00,"2,200"
4278,6/17/1924,0:00,"1,960"
4279,6/18/1924,0:00,"2,110"
4280,6/19/1924,0:00,"2,110"
4281,6/20/1924,0:00,"1,410"
4282,6/21/1924,0:00,"1,780"
4283,6/22/1924,0:00,"1,020"
4284,6/23/1924,0:00,305
4285,6/24/1924,0:00,288
4286,6/25/1924,0:00,76
4287,6/26/1924,0:00,165
4288,6/27/1924,0:00,766
4289,6/28/1924,0:00,594
4290,6/29/1924,0:00,491
4291,6/30/1924,0:00,481
4292,7/1/1924,0:00,425
4293,7/2/1924,0:00,434
4294,7/3/1924,0:00,562
4295,7/4/1924,0:00,472
4296,7/5/1924,0:00,626
4297,7/6/1924,0:00,462
4298,7/7/1924,0:00,481
4299,7/8/1924,0:00,510
4300,7/9/1924,0:00,552
4301,7/10/1924,0:00,562
4302,7/11/1924,0:00,434
4303,7/12/1924,0:00,302
4304,7/13/1924,0:00,209
4305,7/14/1924,0:00,573
4306,7/15/1924,0:00,336
4307,7/16/1924,0:00,356
4308,7/17/1924,0:00,232
4309,7/18/1924,0:00,132
4310,7/19/1924,0:00,444
4311,7/20/1924,0:00,444
4312,7/21/1924,0:00,415
4313,7/22/1924,0:00,398
4314,7/23/1924,0:00,398
4315,7/24/1924,0:00,259
4316,7/25/1924,0:00,136
4317,7/26/1924,0:00,128
4318,7/27/1924,0:00,86
4319,7/28/1924,0:00,66
4320,7/29/1924,0:00,20
4321,7/30/1924,0:00,13
4322,7/31/1924,0:00,37
4323,8/1/1924,0:00,60
4324,8/2/1924,0:00,37
4325,8/3/1924,0:00,46
4326,8/4/1924,0:00,52
4327,8/5/1924,0:00,43
4328,8/6/1924,0:00,33
4329,8/7/1924,0:00,43
4330,8/8/1924,0:00,66
4331,8/9/1924,0:00,86
4332,8/10/1924,0:00,90
4333,8/11/1924,0:00,132
4334,8/12/1924,0:00,544
4335,8/13/1924,0:00,748
4336,8/14/1924,0:00,145
4337,8/15/1924,0:00,187
4338,8/16/1924,0:00,217
4339,8/17/1924,0:00,115
4340,8/18/1924,0:00,86
4341,8/19/1924,0:00,63
4342,8/20/1924,0:00,23
4343,8/21/1924,0:00,60
4344,8/22/1924,0:00,46
4345,8/23/1924,0:00,40
4346,8/24/1924,0:00,43
4347,8/25/1924,0:00,52
4348,8/26/1924,0:00,52
4349,8/27/1924,0:00,52
4350,8/28/1924,0:00,43
4351,8/29/1924,0:00,40
4352,8/30/1924,0:00,37
4353,8/31/1924,0:00,40
4354,9/1/1924,0:00,37
4355,9/2/1924,0:00,37
4356,9/3/1924,0:00,37
4357,9/4/1924,0:00,40
4358,9/5/1924,0:00,43
4359,9/6/1924,0:00,54
4360,9/7/1924,0:00,83
4361,9/8/1924,0:00,83
4362,9/9/1924,0:00,34
4363,9/10/1924,0:00,37
4364,9/11/1924,0:00,32
4365,9/12/1924,0:00,32
4366,9/13/1924,0:00,35
4367,9/14/1924,0:00,35
4368,9/15/1924,0:00,30
4369,9/16/1924,0:00,27
4370,9/17/1924,0:00,28
4371,9/18/1924,0:00,19
4372,9/19/1924,0:00,18
4373,9/20/1924,0:00,18
4374,9/21/1924,0:00,19
4375,9/22/1924,0:00,19
4376,9/23/1924,0:00,16
4377,9/24/1924,0:00,16
4378,9/25/1924,0:00,16
4379,9/26/1924,0:00,14
4380,9/27/1924,0:00,18
4381,9/28/1924,0:00,16
4382,9/29/1924,0:00,13
4383,9/30/1924,0:00,16
4384,10/1/1924,0:00,22
4385,10/2/1924,0:00,37
4386,10/3/1924,0:00,35
4387,10/4/1924,0:00,40
4388,10/5/1924,0:00,49
4389,10/6/1924,0:00,66
4390,10/7/1924,0:00,66
4391,10/8/1924,0:00,90
4392,10/9/1924,0:00,104
4393,10/10/1924,0:00,86
4394,10/11/1924,0:00,108
4395,10/12/1924,0:00,86
4396,10/13/1924,0:00,160
4397,10/14/1924,0:00,112
4398,10/15/1924,0:00,132
4399,10/16/1924,0:00,112
4400,10/17/1924,0:00,155
4401,10/18/1924,0:00,120
4402,10/19/1924,0:00,116
4403,10/20/1924,0:00,93
4404,10/21/1924,0:00,93
4405,10/22/1924,0:00,140
4406,10/23/1924,0:00,120
4407,10/24/1924,0:00,120
4408,10/25/1924,0:00,155
4409,10/26/1924,0:00,112
4410,10/27/1924,0:00,112
4411,10/28/1924,0:00,97
4412,10/29/1924,0:00,104
4413,10/30/1924,0:00,104
4414,10/31/1924,0:00,76
4415,11/1/1924,0:00,52
4416,11/2/1924,0:00,73
4417,11/3/1924,0:00,83
4418,11/4/1924,0:00,80
4419,11/5/1924,0:00,60
4420,11/6/1924,0:00,69
4421,11/7/1924,0:00,66
4422,11/8/1924,0:00,49
4423,11/9/1924,0:00,49
4424,11/10/1924,0:00,66
4425,11/11/1924,0:00,80
4426,11/12/1924,0:00,86
4427,11/13/1924,0:00,108
4428,11/14/1924,0:00,170
4429,11/15/1924,0:00,190
4430,11/16/1924,0:00,180
4431,11/17/1924,0:00,180
4432,11/18/1924,0:00,175
4433,11/19/1924,0:00,175
4434,11/20/1924,0:00,155
4435,11/21/1924,0:00,136
4436,11/22/1924,0:00,120
4437,11/23/1924,0:00,180
4438,11/24/1924,0:00,165
4439,11/25/1924,0:00,165
4440,11/26/1924,0:00,155
4441,11/27/1924,0:00,136
4442,11/28/1924,0:00,108
4443,11/29/1924,0:00,73
4444,11/30/1924,0:00,54
4445,12/1/1924,0:00,76
